case_id,transaction_id,transaction_date,dispute_date,resolution_date,transaction_amount,currency,payment_method,is_recurring,is_card_present,is_cross_border,is_digital_goods,card_network,reason_code,reason_category,reason_description,merchant_id,merchant_name,merchant_category_code,merchant_category_name,merchant_monthly_volume,merchant_chargeback_rate,merchant_avg_ticket,merchant_years_active,customer_id,customer_tenure_months,customer_total_orders,customer_prior_disputes,customer_prior_win_rate,customer_account_verified,customer_email_domain,days_to_dispute,days_to_respond,response_within_deadline,deadline_days,day_of_week_transaction,month_of_year,is_holiday_period,has_delivery_tracking,has_delivery_confirmation,has_delivery_signature,has_avs_match,has_cvv_match,has_3ds_authentication,has_customer_communication,has_refund_policy_shown,has_terms_accepted,has_ip_geomatch,has_device_fingerprint,has_usage_proof,has_prior_non_disputed_txn,evidence_count,evidence_completeness,evidence_strength_score,amount_log,amount_vs_merchant_avg,customer_risk_score,is_repeat_disputer,dispute_velocity,reason_code_encoded,category_encoded,mcc_encoded,win_probability_true,case_disposition,representment_won,evidence_score
CB-2024-05501,TXN-203030740,2024-08-17,2024-08-20,2024-10-17,580.44,USD,credit,0,0,0,1,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0008,QuickCart,4722,Travel Agencies,9247,1.457,153.87,14,CUST-00028,1,5,0,0.5,1,gmail.com,3,1,1,30,5,8,0,0,0,0,1,1,0,0,1,1,1,1,1,1,8,0.0,0.54,6.3655,3.772,0.15,0,0.0,7,1,7,0.8149,REPRESENTED,1,0.4
CB-2024-08984,TXN-337475350,2024-08-17,2024-08-18,2024-08-31,28.65,USD,prepaid,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-01498,19,1,0,0.5,0,gmail.com,1,1,1,30,5,8,0,1,1,1,0,0,0,1,1,1,0,0,0,0,6,0.0,0.59,3.3895,0.108,0.35,0,0.0,0,0,0,0.4327,REPRESENTED,1,0.3
CB-2024-07000,TXN-169553662,2024-08-17,2024-08-19,2024-09-21,545.2,USD,credit,0,0,0,1,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0020,VeloStore,7372,Software / SaaS,44888,3.743,429.74,1,CUST-01994,4,2,0,0.5,1,gmail.com,2,10,1,30,5,8,0,0,0,0,1,1,0,0,1,0,1,1,0,1,6,0.0,0.38,6.303,1.269,0.15,0,0.0,7,1,5,0.5264,REPRESENTED,0,0.4
CB-2024-02300,TXN-471100367,2024-08-17,2024-08-18,2024-10-01,38.44,EUR,debit,0,0,0,1,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-02408,4,8,0,0.5,0,corporate.com,1,1,1,45,5,8,0,0,0,0,1,1,0,1,0,1,1,0,1,0,6,0.5,0.44,3.6748,0.091,0.35,0,0.0,11,0,3,0.4666,REPRESENTED,0,0.47500000000000003
CB-2024-07538,TXN-310080443,2024-08-17,2024-09-18,2024-10-24,55.44,EUR,debit,0,0,1,0,Visa,Visa_11.1,AUTHORIZATION,Card Recovery Bulletin,MER-0001,CloudSoft Solutions,5411,Grocery Stores,29970,5.907,410.61,1,CUST-00861,5,10,0,0.5,1,gmail.com,32,2,1,30,5,8,0,1,0,1,1,1,0,0,1,1,0,1,0,1,8,0.5,0.6,4.0332,0.135,0.15,0,0.0,2,2,0,0.4312,REPRESENTED,1,0.47500000000000003
CB-2024-09684,TXN-330032745,2024-08-17,2024-09-28,2024-11-09,1994.32,USD,credit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0003,SwiftShop,5732,Electronics Stores,27813,1.574,177.32,6,CUST-01419,27,22,1,0.571,1,gmail.com,42,16,1,30,5,8,0,0,1,0,1,0,0,1,0,1,1,1,0,0,6,0.6,0.53,7.5986,11.247,0.351,0,0.037,0,0,2,0.4361,REPRESENTED,1,0.59
CB-2024-09341,TXN-248543124,2024-08-17,2024-08-31,2024-10-09,467.81,USD,credit,0,0,0,1,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0020,VeloStore,7372,Software / SaaS,44888,3.743,429.74,1,CUST-01276,2,2,0,0.5,1,outlook.com,14,1,1,30,5,8,0,0,0,0,1,1,1,1,0,1,1,1,1,1,9,0.25,0.74,6.1502,1.089,0.15,0,0.0,7,1,5,0.9026,REPRESENTED,1,0.5875
CB-2024-08773,TXN-581210875,2024-08-17,2024-09-20,2024-11-25,170.82,USD,credit,0,0,0,1,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0012,NexCommerce,4816,Computer Network Services,18051,0.853,374.54,6,CUST-01513,35,3,2,0.749,1,gmail.com,34,7,1,45,5,8,0,0,0,0,1,0,1,0,1,1,0,1,1,1,7,0.75,0.59,5.1464,0.456,0.418,1,0.0571,12,1,11,0.7043,REPRESENTED,1,0.46249999999999997
CB-2024-02779,TXN-772364836,2024-08-17,2024-09-14,2024-10-31,26.86,USD,debit,1,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-01752,23,13,3,0.189,1,gmail.com,28,3,1,30,5,8,0,1,0,0,1,1,1,1,0,1,1,0,0,0,7,0.8,0.58,3.3272,0.231,1.026,1,0.1304,0,0,3,0.98,REPRESENTED,1,0.67
CB-2024-06295,TXN-866279254,2024-08-17,2024-09-03,2024-09-19,745.63,USD,debit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0011,AppZone,5045,Computers / Peripherals,10733,3.416,463.41,16,CUST-02344,1,12,3,0.226,1,yahoo.com,17,4,1,30,5,8,0,1,1,0,1,1,1,1,1,1,0,0,0,0,8,0.6,0.78,6.6156,1.609,1.732,1,3.0,0,0,10,0.8549,REPRESENTED,1,0.94
CB-2024-01219,TXN-144926779,2024-08-17,2024-08-22,2024-09-21,71.4,GBP,credit,1,0,1,0,Visa,Visa_12.1,PROCESSING_ERROR,Late Presentment,MER-0016,ByteDeals,5812,Eating Places / Restaurants,1759,7.446,142.23,11,CUST-02547,1,27,2,0.415,1,corporate.com,5,2,1,30,5,8,0,0,1,0,0,0,1,1,1,1,1,0,0,1,7,1.0,0.66,4.2822,0.502,1.175,1,2.0,4,3,1,0.6638,REPRESENTED,0,0.6
CB-2024-01946,TXN-251022724,2024-08-17,2024-08-22,2024-10-18,459.69,USD,credit,0,0,0,0,Visa,Visa_12.1,PROCESSING_ERROR,Late Presentment,MER-0017,NetMarket,5732,Electronics Stores,8197,5.987,278.97,16,CUST-00147,21,1,0,0.5,1,gmail.com,5,5,1,30,5,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0.5,0.2,6.1327,1.648,0.15,0,0.0,4,3,2,0.5067,REPRESENTED,0,0.275
CB-2024-08047,TXN-380573304,2024-08-18,2024-08-19,2024-09-20,12.5,USD,credit,0,0,0,1,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0002,TechMart Online,5812,Eating Places / Restaurants,22216,4.5,248.63,8,CUST-01801,22,30,0,0.5,1,yahoo.com,1,8,1,45,6,8,0,0,0,0,1,0,0,1,1,1,1,1,1,0,7,0.5,0.48,2.6027,0.05,0.15,0,0.0,11,0,1,0.4689,REPRESENTED,0,0.275
CB-2024-07165,TXN-758143463,2024-08-18,2024-09-17,2024-11-03,77.57,USD,credit,1,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0001,CloudSoft Solutions,5411,Grocery Stores,29970,5.907,410.61,1,CUST-00401,14,6,0,0.5,1,gmail.com,30,2,1,30,6,8,0,0,0,0,1,1,0,1,1,0,0,0,0,1,5,0.4,0.33,4.364,0.189,0.15,0,0.0,0,0,0,0.559,REPRESENTED,1,0.46
CB-2024-04938,TXN-933568298,2024-08-18,2024-10-01,2024-11-21,226.15,EUR,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0013,UrbanCart,5961,Catalog / Mail-Order,13886,2.798,244.89,14,CUST-01337,9,11,0,0.5,1,gmail.com,44,8,1,30,6,8,0,1,0,0,1,1,0,0,1,0,1,0,0,0,5,0.25,0.32,5.4256,0.923,0.15,0,0.0,7,1,12,0.627,REPRESENTED,1,0.4375
CB-2024-09816,TXN-958326163,2024-08-18,2024-08-23,2024-09-26,105.18,USD,debit,1,0,0,1,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-01617,1,21,0,0.5,0,gmail.com,5,4,1,45,6,8,0,0,0,0,1,1,0,1,0,1,1,1,1,1,8,0.5,0.56,4.6651,0.268,0.35,0,0.0,9,2,4,0.6839,REPRESENTED,1,0.47500000000000003
CB-2024-04925,TXN-121399966,2024-08-18,2024-08-31,2024-10-30,135.84,USD,credit,1,0,0,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-00728,18,1,0,0.5,1,yahoo.com,13,1,1,45,6,8,0,1,1,0,0,1,0,0,0,0,0,1,0,0,4,0.5,0.41,4.9188,0.304,0.15,0,0.0,11,0,4,0.3536,REPRESENTED,0,0.575
CB-2024-00598,TXN-500911667,2024-08-18,2024-09-18,2024-11-14,31.89,USD,prepaid,0,0,0,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-01920,32,1,4,0.33,0,yahoo.com,31,3,1,45,6,8,0,1,0,0,1,1,0,0,0,0,1,1,0,1,6,0.0,0.39,3.4932,0.274,1.151,1,0.125,12,1,3,0.5664,REPRESENTED,0,0.4
CB-2024-05733,TXN-689812175,2024-08-18,2024-08-30,2024-10-08,549.24,USD,debit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0017,NetMarket,5732,Electronics Stores,8197,5.987,278.97,16,CUST-02976,24,2,0,0.5,1,yahoo.com,12,3,1,30,6,8,0,1,0,0,1,1,0,1,1,0,1,1,1,1,9,0.8,0.61,6.3104,1.969,0.15,0,0.0,0,0,2,0.7082,REPRESENTED,1,0.52
CB-2024-00344,TXN-195044590,2024-08-18,2024-08-29,2024-09-19,47.73,GBP,debit,0,0,0,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-00824,1,7,2,0.698,1,corporate.com,11,1,1,45,6,8,0,1,1,0,1,1,0,0,0,1,0,0,0,1,6,0.5,0.53,3.8863,0.411,1.091,1,2.0,11,0,3,0.5045,REPRESENTED,1,0.7749999999999999
CB-2024-05868,TXN-277493201,2024-08-19,2024-08-28,2024-10-18,57.92,USD,credit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-01125,1,7,1,0.045,1,corporate.com,9,10,1,30,0,8,0,1,1,0,1,1,1,1,1,1,1,1,0,1,11,1.0,0.95,4.0762,0.137,0.787,0,1.0,0,0,3,0.9649,REPRESENTED,1,1.0
CB-2024-00649,TXN-762087068,2024-08-19,2024-09-05,2024-10-01,593.43,USD,credit,0,0,1,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0007,PixelBuy,7011,Hotels / Lodging,14474,9.107,419.75,2,CUST-01532,5,1,5,0.28,1,outlook.com,17,1,1,30,0,8,0,1,1,0,1,1,0,0,1,1,1,1,0,1,9,0.8,0.7,6.3876,1.414,2.716,1,1.0,0,0,6,0.6946,REPRESENTED,1,0.82
CB-2024-06696,TXN-606854420,2024-08-20,2024-09-03,2024-10-14,1614.92,USD,credit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0008,QuickCart,4722,Travel Agencies,9247,1.457,153.87,14,CUST-02606,29,11,0,0.5,1,hotmail.com,14,4,1,30,1,8,0,0,0,0,1,0,0,0,1,1,1,1,1,1,7,0.6,0.46,7.3877,10.495,0.15,0,0.0,0,0,7,0.5061,REPRESENTED,0,0.29000000000000004
CB-2024-07949,TXN-674540689,2024-08-20,2024-09-04,2024-09-13,361.37,GBP,credit,0,1,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-00975,4,2,0,0.5,1,gmail.com,15,2,1,30,1,8,0,1,1,0,0,1,0,0,1,0,1,0,0,1,6,0.4,0.49,5.8927,0.832,0.15,0,0.0,0,0,13,0.5645,REPRESENTED,1,0.56
CB-2024-02913,TXN-402046569,2024-08-20,2024-09-17,2024-10-03,392.74,USD,prepaid,0,0,0,0,Visa,Visa_13.3,CONSUMER_DISPUTE,Not as Described or Defective Merchandise,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-00144,1,1,1,0.543,1,gmail.com,28,2,1,30,1,8,0,1,1,0,1,1,1,1,0,0,1,0,0,1,8,0.333,0.77,5.9757,0.879,0.637,0,1.0,8,1,4,0.8056,REPRESENTED,1,0.89995
CB-2024-03196,TXN-540767091,2024-08-20,2024-09-01,2024-11-06,749.26,USD,debit,0,0,0,0,Mastercard,MC_4834,PROCESSING_ERROR,Duplicate Processing,MER-0017,NetMarket,5732,Electronics Stores,8197,5.987,278.97,16,CUST-02467,21,2,7,0.318,1,gmail.com,12,9,1,45,1,8,0,0,0,0,1,1,0,1,1,1,1,0,1,1,8,1.0,0.54,6.6204,2.686,2.205,1,0.3333,10,3,2,0.8795,REPRESENTED,1,0.55
CB-2024-03862,TXN-795822360,2024-08-20,2024-09-07,2024-10-12,585.74,EUR,debit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0003,SwiftShop,5732,Electronics Stores,27813,1.574,177.32,6,CUST-02692,4,4,1,0.421,1,gmail.com,18,2,1,30,1,8,0,1,0,0,1,1,0,0,1,1,1,1,0,1,8,0.8,0.5,6.3746,3.303,0.674,0,0.25,0,0,2,0.6301,REPRESENTED,0,0.52
CB-2024-05269,TXN-554751857,2024-08-20,2024-08-28,2024-09-19,65.72,USD,credit,0,0,1,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0016,ByteDeals,5812,Eating Places / Restaurants,1759,7.446,142.23,11,CUST-00648,2,25,0,0.5,1,gmail.com,8,4,1,30,1,8,0,1,1,0,1,1,0,0,1,1,0,0,0,0,6,0.4,0.53,4.2005,0.462,0.15,0,0.0,0,0,1,0.4199,REPRESENTED,0,0.76
CB-2024-00004,TXN-150365045,2024-08-20,2024-09-16,2024-11-10,381.29,USD,prepaid,0,0,1,1,Visa,Visa_12.1,PROCESSING_ERROR,Late Presentment,MER-0008,QuickCart,4722,Travel Agencies,9247,1.457,153.87,14,CUST-00736,24,1,0,0.5,1,gmail.com,27,2,1,30,1,8,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,0.0,0.26,5.9462,2.478,0.15,0,0.0,4,3,7,0.359,REPRESENTED,0,0.4
CB-2024-00868,TXN-792271701,2024-08-20,2024-08-31,2024-10-21,216.07,USD,debit,1,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0009,StreamVault,5945,Hobby / Toy Stores,18074,5.411,60.26,8,CUST-01517,11,4,5,0.764,1,gmail.com,11,10,1,30,1,8,0,1,1,0,1,1,1,0,0,1,0,1,0,1,8,0.8,0.78,5.3802,3.586,2.571,1,0.4545,0,0,8,0.9707,REPRESENTED,1,0.97
CB-2024-09883,TXN-287886241,2024-08-20,2024-09-22,2024-11-25,106.26,USD,debit,0,0,0,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0001,CloudSoft Solutions,5411,Grocery Stores,29970,5.907,410.61,1,CUST-01453,45,5,3,0.361,1,hotmail.com,33,8,1,45,1,8,0,1,1,0,1,1,0,1,0,1,1,1,0,1,9,0.5,0.72,4.6753,0.259,0.592,1,0.0667,12,1,0,0.9172,REPRESENTED,1,0.7749999999999999
CB-2024-01093,TXN-412029552,2024-08-20,2024-09-04,2024-10-16,273.98,USD,prepaid,0,0,0,0,Visa,Visa_13.3,CONSUMER_DISPUTE,Not as Described or Defective Merchandise,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-01724,5,2,1,0.115,1,gmail.com,15,1,1,30,1,8,0,0,1,0,1,1,0,0,1,1,1,0,0,0,6,0.667,0.52,5.6167,0.699,0.766,0,0.2,8,1,4,0.8709,REPRESENTED,1,0.8000499999999999
CB-2024-04721,TXN-670314003,2024-08-20,2024-09-22,2024-10-07,186.27,USD,credit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-00251,13,1,3,0.452,0,outlook.com,33,1,1,30,1,8,0,0,1,0,0,1,1,0,0,1,1,0,1,0,6,0.6,0.67,5.2326,0.7,1.749,1,0.2308,0,0,0,0.8473,REPRESENTED,1,0.74
CB-2024-04703,TXN-484300784,2024-08-20,2024-09-20,2024-11-19,147.32,USD,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0010,InnoRetail,5651,Clothing / Apparel,47361,1.391,330.38,5,CUST-00181,11,15,0,0.5,0,gmail.com,31,1,1,30,1,8,0,1,1,1,0,1,1,1,0,1,0,0,0,0,7,1.0,0.8,4.9994,0.446,0.35,0,0.0,7,1,9,0.98,REPRESENTED,1,0.8
CB-2024-06713,TXN-452598099,2024-08-20,2024-08-27,2024-10-17,195.23,USD,debit,1,0,0,0,Visa,Visa_12.2,PROCESSING_ERROR,Incorrect Transaction Code,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-02474,59,5,0,0.5,0,yahoo.com,7,8,1,30,1,8,0,0,1,0,1,1,0,0,1,1,1,1,0,0,7,1.0,0.59,5.2793,0.437,0.35,0,0.0,5,3,4,0.9151,REPRESENTED,1,0.85
CB-2024-04874,TXN-355295742,2024-08-20,2024-09-01,2024-09-14,624.07,CAD,credit,0,0,0,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0007,PixelBuy,7011,Hotels / Lodging,14474,9.107,419.75,2,CUST-01500,1,12,0,0.5,1,gmail.com,12,4,1,45,1,8,0,0,1,0,1,1,0,0,1,1,0,0,1,0,6,0.75,0.57,6.4379,1.487,0.15,0,0.0,12,1,6,0.6556,REPRESENTED,1,0.8125
CB-2024-01310,TXN-438178059,2024-08-21,2024-09-15,2024-10-07,736.64,USD,credit,0,0,0,0,Visa,Visa_12.1,PROCESSING_ERROR,Late Presentment,MER-0003,SwiftShop,5732,Electronics Stores,27813,1.574,177.32,6,CUST-02584,19,10,3,0.264,1,hotmail.com,25,4,1,30,2,8,0,1,0,0,1,1,0,0,1,0,0,0,0,1,5,0.5,0.32,6.6035,4.154,1.168,1,0.1579,4,3,2,0.5485,REPRESENTED,0,0.47500000000000003
CB-2024-05059,TXN-249178516,2024-08-21,2024-09-30,2024-10-31,323.22,USD,debit,0,0,0,0,Mastercard,MC_4855,CONSUMER_DISPUTE,Goods / Services Not Received,MER-0013,UrbanCart,5961,Catalog / Mail-Order,13886,2.798,244.89,14,CUST-02986,40,8,0,0.5,1,gmail.com,40,8,1,45,2,8,0,1,0,0,0,1,0,0,1,1,0,0,0,1,5,0.333,0.3,5.7814,1.32,0.15,0,0.0,13,1,12,0.6966,REPRESENTED,0,0.24995
CB-2024-08342,TXN-221277706,2024-08-21,2024-10-01,2024-11-02,327.35,USD,credit,0,0,0,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-02162,18,11,1,0.578,1,corporate.com,41,8,1,45,2,8,0,1,0,1,1,1,1,0,0,1,1,0,0,1,8,0.75,0.71,5.7941,0.754,0.46,0,0.0556,11,0,13,0.9133,REPRESENTED,1,0.6625000000000001
CB-2024-01912,TXN-742624347,2024-08-21,2024-08-31,2024-09-24,421.19,EUR,credit,0,1,1,1,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-01003,23,1,4,0.444,1,gmail.com,10,3,1,45,2,8,0,0,0,0,1,1,1,0,1,0,1,0,1,1,7,0.5,0.59,6.0455,1.775,1.21,1,0.1739,12,1,5,0.8113,REPRESENTED,1,0.625
CB-2024-04711,TXN-824255150,2024-08-21,2024-09-02,2024-09-28,322.82,USD,credit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-02466,3,16,1,0.34,1,gmail.com,12,6,1,30,2,8,0,0,0,0,1,1,1,0,0,1,1,1,1,0,7,1.0,0.62,5.7802,1.361,0.698,0,0.3333,0,0,5,0.93,REPRESENTED,1,0.7000000000000001
CB-2024-01448,TXN-872937392,2024-08-21,2024-09-06,2024-10-17,46.89,USD,credit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0002,TechMart Online,5812,Eating Places / Restaurants,22216,4.5,248.63,8,CUST-01970,25,1,0,0.5,1,gmail.com,16,8,1,30,2,8,0,0,1,0,1,1,0,1,0,0,0,1,0,0,5,0.6,0.5,3.8689,0.189,0.15,0,0.0,0,0,1,0.5035,REPRESENTED,0,0.7899999999999999
CB-2024-02223,TXN-194204249,2024-08-21,2024-08-23,2024-09-28,70.44,USD,credit,0,0,0,0,Mastercard,MC_4855,CONSUMER_DISPUTE,Goods / Services Not Received,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-02942,32,12,0,0.5,1,corporate.com,2,5,1,45,2,8,0,0,1,1,0,1,1,1,1,0,1,1,0,1,9,0.667,0.9,4.2689,0.606,0.15,0,0.0,13,1,3,0.98,REPRESENTED,1,0.75005
CB-2024-02575,TXN-267002589,2024-08-21,2024-08-28,2024-09-05,51.49,USD,debit,0,0,1,1,Mastercard,MC_4855,CONSUMER_DISPUTE,Goods / Services Not Received,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-01480,54,8,0,0.5,0,gmail.com,7,1,1,45,2,8,0,0,0,0,1,1,0,1,0,0,1,1,1,1,7,0.0,0.5,3.9606,0.122,0.35,0,0.0,13,1,3,0.9226,REPRESENTED,1,0.4
CB-2024-08420,TXN-773554877,2024-08-21,2024-09-04,2024-09-17,17.93,USD,debit,0,0,0,0,Visa,Visa_13.3,CONSUMER_DISPUTE,Not as Described or Defective Merchandise,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-02010,26,1,0,0.5,1,outlook.com,14,4,1,30,2,8,0,1,0,0,1,0,1,0,1,0,1,0,0,1,6,0.333,0.47,2.9407,0.042,0.15,0,0.0,8,1,3,0.5346,REPRESENTED,1,0.39994999999999997
CB-2024-01748,TXN-317083419,2024-08-22,2024-10-13,2024-11-03,46.22,USD,debit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-01790,4,3,1,0.105,0,outlook.com,52,3,1,30,3,8,0,1,1,0,0,1,0,0,0,1,0,0,0,0,4,0.2,0.4,3.8548,0.398,0.968,0,0.25,0,0,3,0.4933,REPRESENTED,1,0.53
CB-2024-07380,TXN-644784169,2024-08-22,2024-08-26,2024-10-02,2676.01,USD,credit,1,0,0,0,Visa,Visa_13.3,CONSUMER_DISPUTE,Not as Described or Defective Merchandise,MER-0011,AppZone,5045,Computers / Peripherals,10733,3.416,463.41,16,CUST-00017,6,1,0,0.5,1,hotmail.com,4,8,1,30,3,8,0,1,1,1,1,1,0,1,1,1,1,0,0,1,10,1.0,0.85,7.8925,5.775,0.15,0,0.0,8,1,10,0.9669,REPRESENTED,1,0.85
CB-2024-04190,TXN-996585560,2024-08-22,2024-09-30,2024-10-10,63.5,EUR,credit,0,0,0,0,Mastercard,MC_4834,PROCESSING_ERROR,Duplicate Processing,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-01820,12,3,0,0.5,0,outlook.com,39,2,1,45,3,8,0,1,0,1,1,0,0,1,1,0,0,0,0,1,6,0.5,0.46,4.1667,0.151,0.35,0,0.0,10,3,3,0.98,REPRESENTED,1,0.275
CB-2024-06078,TXN-704716166,2024-08-22,2024-09-09,2024-09-30,274.76,USD,credit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-02861,16,4,0,0.5,1,gmail.com,18,1,1,30,3,8,0,0,1,1,1,0,0,1,1,1,0,0,0,1,7,0.2,0.66,5.6195,0.633,0.15,0,0.0,0,0,13,0.4566,REPRESENTED,0,0.53
CB-2024-06395,TXN-309056774,2024-08-22,2024-10-15,2024-11-19,134.94,USD,credit,1,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0012,NexCommerce,4816,Computer Network Services,18051,0.853,374.54,6,CUST-02772,73,2,0,0.5,0,outlook.com,54,11,1,30,3,8,0,0,1,0,1,1,0,0,0,1,1,1,0,1,7,0.8,0.59,4.9122,0.36,0.35,0,0.0,0,0,11,0.6055,REPRESENTED,1,0.82
CB-2024-05589,TXN-203737459,2024-08-22,2024-09-08,2024-09-20,637.34,USD,debit,0,0,0,0,Visa,Visa_12.1,PROCESSING_ERROR,Late Presentment,MER-0003,SwiftShop,5732,Electronics Stores,27813,1.574,177.32,6,CUST-01478,1,10,0,0.5,0,corporate.com,17,3,1,30,3,8,0,1,0,0,1,1,1,1,1,1,0,1,0,1,9,1.0,0.7,6.4589,3.594,0.35,0,0.0,4,3,2,0.6676,REPRESENTED,1,0.7000000000000001
CB-2024-03691,TXN-959387251,2024-08-22,2024-08-24,2024-09-21,1039.63,USD,credit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0011,AppZone,5045,Computers / Peripherals,10733,3.416,463.41,16,CUST-00695,63,4,0,0.5,1,gmail.com,2,8,1,30,3,8,0,1,1,1,1,1,0,1,0,1,1,1,0,0,9,0.8,0.82,6.9476,2.243,0.15,0,0.0,0,0,10,0.6067,REPRESENTED,1,0.82
CB-2024-04867,TXN-842054121,2024-08-23,2024-09-13,2024-10-30,171.01,EUR,credit,0,0,0,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-01460,19,19,0,0.5,0,gmail.com,21,1,1,45,4,8,0,1,0,1,0,1,1,0,1,0,0,0,0,0,5,0.25,0.52,5.1476,0.436,0.35,0,0.0,12,1,4,0.6263,REPRESENTED,1,0.38749999999999996
CB-2024-00609,TXN-125661742,2024-08-23,2024-09-02,2024-10-27,886.56,USD,debit,0,0,0,1,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0011,AppZone,5045,Computers / Peripherals,10733,3.416,463.41,16,CUST-02390,6,1,0,0.5,1,yahoo.com,10,1,1,30,4,8,0,0,0,0,1,1,0,0,0,1,0,1,0,0,4,0.0,0.29,6.7885,1.913,0.15,0,0.0,7,1,10,0.4513,REPRESENTED,1,0.4
